# Quartic Well - state n = 0
# Parity (even=+1, odd=-1) = 1
# gamma =   1.4142136E+00
# epsilon (numeric) =   6.6798626E-01
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
   -6.5520000000E+00    1.8428736271E+03   -4.2050496043E-59    0.0000000000E+00    1.7682442175-117   -4.2050496043E-59    6.5700862559E-61
   -6.5440000000E+00    1.8338894945E+03   -6.8370577311E-59    0.0000000000E+00    4.6745358419-117   -6.8370577311E-59    1.0613884861E-60
   -6.5360000000E+00    1.8249382507E+03   -1.1103354020E-58    0.0000000000E+00    1.2328447050-116   -1.1103354020E-58    1.7126161001E-60
   -6.5280000000E+00    1.8160198154E+03   -1.8010533045E-58    0.0000000000E+00    3.2437930057-116   -1.8010533045E-58    2.7601242665E-60
   -6.5200000000E+00    1.8071341082E+03   -2.9180115619E-58    0.0000000000E+00    8.5147914754-116   -2.9180115619E-58    4.4430461466E-60
   -6.5120000000E+00    1.7982810489E+03   -4.7221103929E-58    0.0000000000E+00    2.2298326562-115   -4.7221103929E-58    7.1436011986E-60
   -6.5040000000E+00    1.7894605577E+03   -7.6326363606E-58    0.0000000000E+00    5.8257137813-115   -7.6326363606E-58    1.1471979997E-59
   -6.4960000000E+00    1.7806725543E+03   -1.2322616710E-57    0.0000000000E+00    1.5184688258-114   -1.2322616710E-57    1.8401150441E-59
   -6.4880000000E+00    1.7719169591E+03   -1.9871097934E-57    0.0000000000E+00    3.9486053310-114   -1.9871097934E-57    2.9480686973E-59
   -6.4800000000E+00    1.7631936922E+03   -3.2006041658E-57    0.0000000000E+00    1.0243867026-113   -3.2006041658E-57    4.7175538333E-59
   -6.4720000000E+00    1.7545026739E+03   -5.1491301687E-57    0.0000000000E+00    2.6513541494-113   -5.1491301687E-57    7.5402090219E-59
   -6.4640000000E+00    1.7458438246E+03   -8.2742416668E-57    0.0000000000E+00    6.8463075160-113   -8.2742416668E-57    1.2037540849E-58
   -6.4560000000E+00    1.7372170650E+03   -1.3280535314E-56    0.0000000000E+00    1.7637261822-112   -1.3280535314E-56    1.9194669753E-58
   -6.4480000000E+00    1.7286223155E+03   -2.1291028129E-56    0.0000000000E+00    4.5330787879-112   -2.1291028129E-56    3.0571208712E-58
   -6.4400000000E+00    1.7200594970E+03   -3.4093531043E-56    0.0000000000E+00    1.1623688590-111   -3.4093531043E-56    4.8633360982E-58
   -6.4320000000E+00    1.7115285301E+03   -5.4530848200E-56    0.0000000000E+00    2.9736134054-111   -5.4530848200E-56    7.7276292907E-58
   -6.4240000000E+00    1.7030293360E+03   -8.7118034191E-56    0.0000000000E+00    7.5895518813-111   -8.7118034191E-56    1.2264482026E-57
   -6.4160000000E+00    1.6945618355E+03   -1.3901768408E-55    0.0000000000E+00    1.9325916487-110   -1.3901768408E-55    1.9442123202E-57
   -6.4080000000E+00    1.6861259498E+03   -2.2157911503E-55    0.0000000000E+00    4.9097304216-110   -2.2157911503E-55    3.0784374433E-57
   -6.4000000000E+00    1.6777216000E+03   -3.5276461353E-55    0.0000000000E+00    1.2444287256-109   -3.5276461353E-55    4.8686633999E-57
   -6.3920000000E+00    1.6693487075E+03   -5.6096949339E-55    0.0000000000E+00    3.1468677251-109   -5.6096949339E-55    7.6909954892E-57
   -6.3840000000E+00    1.6610071938E+03   -8.9102961460E-55    0.0000000000E+00    7.9393377409-109   -8.9102961460E-55    1.2135267824E-56
   -6.3760000000E+00    1.6526969802E+03   -1.4136578903E-54    0.0000000000E+00    1.9984286307-108   -1.4136578903E-54    1.9125411606E-56
   -6.3680000000E+00    1.6444179884E+03   -2.2402496438E-54    0.0000000000E+00    5.0187184665-108   -2.2402496438E-54    3.0106997399E-56
   -6.3600000000E+00    1.6361701402E+03   -3.5460842464E-54    0.0000000000E+00    1.2574713483-107   -3.5460842464E-54    4.7339094071E-56
   -6.3520000000E+00    1.6279533572E+03   -5.6066422132E-54    0.0000000000E+00    3.1434436906-107   -5.6066422132E-54    7.4347932623E-56
   -6.3440000000E+00    1.6197675614E+03   -8.8543854023E-54    0.0000000000E+00    7.8400140853-107   -8.8543854023E-54    1.1663124751E-55
   -6.3360000000E+00    1.6116126749E+03   -1.3967427004E-53    0.0000000000E+00    1.9508901710-106   -1.3967427004E-53    1.8275052318E-55
   -6.3280000000E+00    1.6034886196E+03   -2.2007840691E-53    0.0000000000E+00    4.8434505188-106   -2.2007840691E-53    2.8602278706E-55
   -6.3200000000E+00    1.5953953178E+03   -3.4637147255E-53    0.0000000000E+00    1.1997319700-105   -3.4637147255E-53    4.4713796951E-55
   -6.3120000000E+00    1.5873326917E+03   -5.4451654704E-53    0.0000000000E+00    2.9649827000-105   -5.4451654704E-53    6.9820345075E-55
   -6.3040000000E+00    1.5793006639E+03   -8.5503709378E-53    0.0000000000E+00    7.3108843174-105   -8.5503709378E-53    1.0889866848E-54
   -6.2960000000E+00    1.5712991566E+03   -1.3411098833E-52    0.0000000000E+00    1.7985757192-104   -1.3411098833E-52    1.6965392043E-54
   -6.2880000000E+00    1.5633280926E+03   -2.1011155061E-52    0.0000000000E+00    4.4146863700-104   -2.1011155061E-52    2.6400162230E-54
   -6.2800000000E+00    1.5553873946E+03   -3.2880792399E-52    0.0000000000E+00    1.0811465088-103   -3.2880792399E-52    4.1034700717E-54
   -6.2720000000E+00    1.5474769852E+03   -5.1397504091E-52    0.0000000000E+00    2.6417034267-103   -5.1397504091E-52    6.3708669822E-54
   -6.2640000000E+00    1.5395967874E+03   -8.0250882457E-52    0.0000000000E+00    6.4402041352-103   -8.0250882457E-52    9.8798195156E-54
   -6.2560000000E+00    1.5317467242E+03   -1.2516020358E-51    0.0000000000E+00    1.5665076561-102   -1.2516020358E-51    1.5303941761E-53
   -6.2480000000E+00    1.5239267186E+03   -1.9498086257E-51    0.0000000000E+00    3.8017536769-102   -1.9498086257E-51    2.3678927687E-53
   -6.2400000000E+00    1.5161366938E+03   -3.0340841456E-51    0.0000000000E+00    9.2056666023-102   -3.0340841456E-51    3.6595341592E-53
   -6.2320000000E+00    1.5083765731E+03   -4.7159999010E-51    0.0000000000E+00    2.2240655066-101   -4.7159999010E-51    5.6493078343E-53
   -6.2240000000E+00    1.5006462798E+03   -7.3220233772E-51    0.0000000000E+00    5.3612026336-101   -7.3220233772E-51    8.7110588934E-53
   -6.2160000000E+00    1.4929457375E+03   -1.1355341973E-50    0.0000000000E+00    1.2894379132-100   -1.1355341973E-50    1.3416942164E-52
   -6.2080000000E+00    1.4852748697E+03   -1.7590643720E-50    0.0000000000E+00    3.0943074650-100   -1.7590643720E-50    2.0641613760E-52
   -6.2000000000E+00    1.4776336000E+03   -2.7219257911E-50    0.0000000000E+00    7.4088800121-100   -2.7219257911E-50    3.1720634270E-52
   -6.1920000000E+00    1.4700218523E+03   -4.2071160090E-50    0.0000000000E+00    1.7699825113E-99   -4.2071160090E-50    4.8691012690E-52
   -6.1840000000E+00    1.4624395503E+03   -6.4954161195E-50    0.0000000000E+00    4.2190430565E-99   -6.4954161195E-50    7.4656064913E-52
   -6.1760000000E+00    1.4548866181E+03   -1.0017154669E-49    0.0000000000E+00    1.0034338767E-98   -1.0017154669E-49    1.1433819683E-51
   -6.1680000000E+00    1.4473629798E+03   -1.5431115271E-49    0.0000000000E+00    2.3811931852E-98   -1.5431115271E-49    1.7491544261E-51
   -6.1600000000E+00    1.4398685594E+03   -2.3744684978E-49    0.0000000000E+00    5.6381006470E-98   -2.3744684978E-49    2.6728596313E-51
   -6.1520000000E+00    1.4324032812E+03   -3.6496590537E-49    0.0000000000E+00    1.3320011209E-97   -3.6496590537E-49    4.0797725164E-51
   -6.1440000000E+00    1.4249670696E+03   -5.6034511493E-49    0.0000000000E+00    3.1398664783E-97   -5.6034511493E-49    6.2202545205E-51
   -6.1360000000E+00    1.4175598490E+03   -8.5936353752E-49    0.0000000000E+00    7.3850568962E-97   -8.5936353752E-49    9.4731276208E-51
   -6.1280000000E+00    1.4101815441E+03   -1.3164880427E-48    0.0000000000E+00    1.7331407665E-96   -1.3164880427E-48    1.4410938322E-50
   -6.1200000000E+00    1.4028320794E+03   -2.0145414342E-48    0.0000000000E+00    4.0583771901E-96   -2.0145414342E-48    2.1898046977E-50
   -6.1120000000E+00    1.3955113796E+03   -3.0793241256E-48    0.0000000000E+00    9.4822370703E-96   -3.0793241256E-48    3.3237884388E-50
   -6.1040000000E+00    1.3882193697E+03   -4.7017025022E-48    0.0000000000E+00    2.2106006419E-95   -4.7017025022E-48    5.0393769173E-50
   -6.0960000000E+00    1.3809559746E+03   -7.1709394283E-48    0.0000000000E+00    5.1422372284E-95   -7.1709394283E-48    7.6319656189E-50
   -6.0880000000E+00    1.3737211193E+03   -1.0924932319E-47    0.0000000000E+00    1.1935414618E-94   -1.0924932319E-47    1.1545498127E-49
   -6.0800000000E+00    1.3665147290E+03   -1.6625850657E-47    0.0000000000E+00    2.7641891008E-94   -1.6625850657E-47    1.7446417688E-49
   -6.0720000000E+00    1.3593367288E+03   -2.5273887033E-47    0.0000000000E+00    6.3876936577E-94   -2.5273887033E-47    2.6334058179E-49
   -6.0640000000E+00    1.3521870442E+03   -3.8378135859E-47    0.0000000000E+00    1.4728813120E-93   -3.8378135859E-47    3.9705243485E-49
   -6.0560000000E+00    1.3450656006E+03   -5.8213003741E-47    0.0000000000E+00    3.3887538045E-93   -5.8213003741E-47    5.9799437393E-49
   -6.0480000000E+00    1.3379723235E+03   -8.8202534678E-47    0.0000000000E+00    7.7796871236E-93   -8.8202534678E-47    8.9963451228E-49
   -6.0400000000E+00    1.3309071386E+03   -1.3349582138E-46    0.0000000000E+00    1.7821134327E-92   -1.3349582138E-46    1.3519340494E-48
   -6.0320000000E+00    1.3238699715E+03   -2.0182755265E-46    0.0000000000E+00    4.0734361007E-92   -2.0182755265E-46    2.0293918273E-48
   -6.0240000000E+00    1.3168607481E+03   -3.0480356232E-46    0.0000000000E+00    9.2905211604E-92   -3.0480356232E-46    3.0429717738E-48
   -6.0160000000E+00    1.3098793944E+03   -4.5981914701E-46    0.0000000000E+00    2.1143364796E-91   -4.5981914701E-46    4.5577675324E-48
   -6.0080000000E+00    1.3029258363E+03   -6.9291844097E-46    0.0000000000E+00    4.8013596584E-91   -6.9291844097E-46    6.8191345531E-48
   -6.0000000000E+00    1.2960000000E+03   -1.0430517815E-45    0.0000000000E+00    1.0879570190E-90   -1.0430517815E-45    1.0191305164E-47
   -5.9920000000E+00    1.2891018117E+03   -1.5684075593E-45    0.0000000000E+00    2.4599022721E-90   -1.5684075593E-45    1.5214385725E-47
   -5.9840000000E+00    1.2822311978E+03   -2.3558189940E-45    0.0000000000E+00    5.5498831325E-90   -2.3558189940E-45    2.2688392295E-47
   -5.9760000000E+00    1.2753880846E+03   -3.5347237041E-45    0.0000000000E+00    1.2494271664E-89   -3.5347237041E-45    3.3797013113E-47
   -5.9680000000E+00    1.2685723986E+03   -5.2978567775E-45    0.0000000000E+00    2.8067286435E-89   -5.2978567775E-45    5.0289674937E-47
   -5.9600000000E+00    1.2617840666E+03   -7.9318915731E-45    0.0000000000E+00    6.2914903927E-89   -7.9318915731E-45    7.4749081563E-47
   -5.9520000000E+00    1.2550230151E+03   -1.1862760584E-44    0.0000000000E+00    1.4072508868E-88   -1.1862760584E-44    1.1098391255E-46
   -5.9440000000E+00    1.2482891711E+03   -1.7722616097E-44    0.0000000000E+00    3.1409112132E-88   -1.7722616097E-44    1.6460459418E-46
   -5.9360000000E+00    1.2415824613E+03   -2.6448654849E-44    0.0000000000E+00    6.9953134330E-88   -2.6448654849E-44    2.4386655223E-46
   -5.9280000000E+00    1.2349028129E+03   -3.9428809998E-44    0.0000000000E+00    1.5546310578E-87   -3.9428809998E-44    3.6090383940E-46
   -5.9200000000E+00    1.2282501530E+03   -5.8716302442E-44    0.0000000000E+00    3.4476041725E-87   -5.8716302442E-44    5.3353185883E-46
   -5.9120000000E+00    1.2216244086E+03   -8.7345252190E-44    0.0000000000E+00    7.6291930801E-87   -8.7345252190E-44    7.8787880540E-46
   -5.9040000000E+00    1.2150255073E+03   -1.2979444615E-43    0.0000000000E+00    1.6846598251E-86   -1.2979444615E-43    1.1622225460E-45
   -5.8960000000E+00    1.2084533762E+03   -1.9266806923E-43    0.0000000000E+00    3.7120984903E-86   -1.9266806923E-43    1.7125789668E-45
   -5.8880000000E+00    1.2019079431E+03   -2.8569381416E-43    0.0000000000E+00    8.1620955450E-86   -2.8569381416E-43    2.5208323327E-45
   -5.8800000000E+00    1.1953891354E+03   -4.2318475328E-43    0.0000000000E+00    1.7908533541E-85   -4.2318475328E-43    3.7065509419E-45
   -5.8720000000E+00    1.1888968808E+03   -6.2617813371E-43    0.0000000000E+00    3.9209905514E-85   -6.2617813371E-43    5.4441396574E-45
   -5.8640000000E+00    1.1824311072E+03   -9.2556115841E-43    0.0000000000E+00    8.5666345795E-85   -9.2556115841E-43    7.9877125258E-45
   -5.8560000000E+00    1.1759917424E+03   -1.3666342755E-42    0.0000000000E+00    1.8676892431E-84   -1.3666342755E-42    1.1707120626E-44
   -5.8480000000E+00    1.1695787144E+03   -2.0157658736E-42    0.0000000000E+00    4.0633120573E-84   -2.0157658736E-42    1.7140081045E-44
   -5.8400000000E+00    1.1631919514E+03   -2.9700864284E-42    0.0000000000E+00    8.8214133920E-84   -2.9700864284E-42    2.5067520187E-44
   -5.8320000000E+00    1.1568313814E+03   -4.3715951214E-42    0.0000000000E+00    1.9110843905E-83   -4.3715951214E-42    3.6622350353E-44
   -5.8240000000E+00    1.1504969329E+03   -6.4276652636E-42    0.0000000000E+00    4.1314880741E-83   -6.4276652636E-42    5.3446344094E-44
   -5.8160000000E+00    1.1441885341E+03   -9.4408190130E-42    0.0000000000E+00    8.9129063637E-83   -9.4408190130E-42    7.7916127119E-44
   -5.8080000000E+00    1.1379061136E+03   -1.3851915092E-41    0.0000000000E+00    1.9187555172E-82   -1.3851915092E-41    1.1346838886E-43
   -5.8000000000E+00    1.1316496000E+03   -2.0302724693E-41    0.0000000000E+00    4.1220062997E-82   -2.0302724693E-41    1.6506736140E-43
   -5.7920000000E+00    1.1254189219E+03   -2.9726502429E-41    0.0000000000E+00    8.8366494668E-82   -2.9726502429E-41    2.3987607437E-43
   -5.7840000000E+00    1.1192140081E+03   -4.3478936543E-41    0.0000000000E+00    1.8904179229E-81   -4.3478936543E-41    3.4821916721E-43
   -5.7760000000E+00    1.1130347875E+03   -6.3527278529E-41    0.0000000000E+00    4.0357151173E-81   -6.3527278529E-41    5.0496239975E-43
   -5.7680000000E+00    1.1068811890E+03   -9.2723209258E-41    0.0000000000E+00    8.5975935352E-81   -9.2723209258E-41    7.3148706621E-43
   -5.7600000000E+00    1.1007531418E+03   -1.3519609642E-40    0.0000000000E+00    1.8277984488E-80   -1.3519609642E-40    1.0585128066E-42
   -5.7520000000E+00    1.0946505749E+03   -1.9691915845E-40    0.0000000000E+00    3.8777154966E-80   -1.9691915845E-40    1.5301290120E-42
   -5.7440000000E+00    1.0885734178E+03   -2.8652369231E-40    0.0000000000E+00    8.2095826253E-80   -2.8652369231E-40    2.2095460796E-42
   -5.7360000000E+00    1.0825215997E+03   -4.1646881178E-40    0.0000000000E+00    1.7344627119E-79   -4.1646881178E-40    3.1872913926E-42
   -5.7280000000E+00    1.0764950501E+03   -6.0472014029E-40    0.0000000000E+00    3.6568644808E-79   -6.0472014029E-40    4.5928766612E-42
   -5.7200000000E+00    1.0704936986E+03   -8.7715635598E-40    0.0000000000E+00    7.6940327283E-79   -8.7715635598E-40    6.6113890591E-42
   -5.7120000000E+00    1.0645174748E+03   -1.2710155281E-39    0.0000000000E+00    1.6154804727E-78   -1.2710155281E-39    9.5070587631E-42
   -5.7040000000E+00    1.0585663085E+03   -1.8398252976E-39    0.0000000000E+00    3.3849571258E-78   -1.8398252976E-39    1.3656700532E-41
   -5.6960000000E+00    1.0526401296E+03   -2.6604483487E-39    0.0000000000E+00    7.0779854163E-78   -2.6604483487E-39    1.9597115447E-41
   -5.6880000000E+00    1.0467388680E+03   -3.8431401389E-39    0.0000000000E+00    1.4769726127E-77   -3.8431401389E-39    2.8092208662E-41
   -5.6800000000E+00    1.0408624538E+03   -5.5458916737E-39    0.0000000000E+00    3.0756914456E-77   -5.5458916737E-39    4.0227922275E-41
   -5.6720000000E+00    1.0350108171E+03   -7.9948614772E-39    0.0000000000E+00    6.3917810040E-77   -7.9948614772E-39    5.7546367371E-41
   -5.6640000000E+00    1.0291838882E+03   -1.1513451401E-38    0.0000000000E+00    1.3255956316E-76   -1.1513451401E-38    8.2235139355E-41
   -5.6560000000E+00    1.0233815974E+03   -1.6563639768E-38    0.0000000000E+00    2.7435416237E-76   -1.6563639768E-38    1.1739423533E-40
   -5.6480000000E+00    1.0176038752E+03   -2.3804677674E-38    0.0000000000E+00    5.6666267915E-76   -2.3804677674E-38    1.6741198356E-40
   -5.6400000000E+00    1.0118506522E+03   -3.4176355295E-38    0.0000000000E+00    1.1680232612E-75   -3.4176355295E-38    2.3849394506E-40
   -5.6320000000E+00    1.0061218589E+03   -4.9016999919E-38    0.0000000000E+00    2.4026662810E-75   -4.9016999919E-38    3.3940624577E-40
   -5.6240000000E+00    1.0004174261E+03   -7.0230518706E-38    0.0000000000E+00    4.9323257577E-75   -7.0230518706E-38    4.8251916951E-40
   -5.6160000000E+00    9.9473728478E+02   -1.0052262520E-37    0.0000000000E+00    1.0104798177E-74   -1.0052262520E-37    6.8527075016E-40
   -5.6080000000E+00    9.8908136571E+02   -1.4373455629E-37    0.0000000000E+00    2.0659622673E-74   -1.4373455629E-37    9.7221722667E-40
   -5.6000000000E+00    9.8344960000E+02   -2.0531402477E-37    0.0000000000E+00    4.2153848769E-74   -2.0531402477E-37    1.3779026493E-39
   -5.5920000000E+00    9.7784191878E+02   -2.9297915490E-37    0.0000000000E+00    8.5836785203E-74   -2.9297915490E-37    1.9508706565E-39
   -5.5840000000E+00    9.7225825328E+02   -4.1765351147E-37    0.0000000000E+00    1.7443445564E-73   -4.1765351147E-37    2.7592671338E-39
   -5.5760000000E+00    9.6669853483E+02   -5.9478155299E-37    0.0000000000E+00    3.5376509578E-73   -5.9478155299E-37    3.8986564061E-39
   -5.5680000000E+00    9.6116269489E+02   -8.4617737787E-37    0.0000000000E+00    7.1601615482E-73   -8.4617737787E-37    5.5029140571E-39
   -5.5600000000E+00    9.5565066496E+02   -1.2026202866E-36    0.0000000000E+00    1.4462955536E-72   -1.2026202866E-36    7.7593915007E-39
   -5.5520000000E+00    9.5016237669E+02   -1.7074950921E-36    0.0000000000E+00    2.9155394895E-72   -1.7074950921E-36    1.0930005429E-38
   -5.5440000000E+00    9.4469776180E+02   -2.4218924569E-36    0.0000000000E+00    5.8655630726E-72   -2.4218924569E-36    1.5380536359E-38
   -5.5360000000E+00    9.3925675211E+02   -3.4317474972E-36    0.0000000000E+00    1.1776890884E-71   -3.4317474972E-36    2.1621289195E-38
   -5.5280000000E+00    9.3383927956E+02   -4.8578209752E-36    0.0000000000E+00    2.3598424627E-71   -4.8578209752E-36    3.0363463175E-38
   -5.5200000000E+00    9.2844527616E+02   -6.8696407100E-36    0.0000000000E+00    4.7191963485E-71   -6.8696407100E-36    4.2597219208E-38
   -5.5120000000E+00    9.2307467404E+02   -9.7049545904E-36    0.0000000000E+00    9.4186143602E-71   -9.7049545904E-36    5.9699683723E-38
   -5.5040000000E+00    9.1772740541E+02   -1.3696846438E-35    0.0000000000E+00    1.8760360234E-70   -1.3696846438E-35    8.3584213583E-38
   -5.4960000000E+00    9.1240340259E+02   -1.9311494704E-35    0.0000000000E+00    3.7293382771E-70   -1.9311494704E-35    1.1690647116E-37
   -5.4880000000E+00    9.0710259800E+02   -2.7200697728E-35    0.0000000000E+00    7.3987795691E-70   -2.7200697728E-35    1.6334863669E-37
   -5.4800000000E+00    9.0182492416E+02   -3.8274866126E-35    0.0000000000E+00    1.4649653770E-69   -3.8274866126E-35    2.2801097958E-37
   -5.4720000000E+00    8.9657031367E+02   -5.3804354589E-35    0.0000000000E+00    2.8949085728E-69   -5.3804354589E-35    3.1795078493E-37
   -5.4640000000E+00    8.9133869925E+02   -7.5559993280E-35    0.0000000000E+00    5.7093125844E-69   -7.5559993280E-35    4.4292332227E-37
   -5.4560000000E+00    8.8613001370E+02   -1.0600778557E-34    0.0000000000E+00    1.1237650602E-68   -1.0600778557E-34    6.1639955102E-37
   -5.4480000000E+00    8.8094418994E+02   -1.4857837722E-34    0.0000000000E+00    2.2075534177E-68   -1.4857837722E-34    8.5696247931E-37
